nazwa_pliku,obiekt,pewnosc,x1,y1,x2,y2
7f0050e129.jpg,person,0.86,339.8,270.2,688.6,774.0
7f0050e129.jpg,person,0.78,330.8,461.8,399.4,544.8
7f0050e129.jpg,person,0.73,828.0,515.1,948.0,775.7
7f0050e129.jpg,person,0.69,679.6,502.3,768.3,613.3
7f0050e129.jpg,person,0.68,586.6,445.2,785.3,772.0
7f0050e129.jpg,person,0.56,736.8,488.3,834.9,776.8
7f0050e129.jpg,person,0.54,737.8,487.1,877.1,776.9
7f0050e129.jpg,person,0.53,12.9,441.0,85.1,532.1
7f0050e129.jpg,person,0.52,888.4,561.2,985.7,744.6
7f0050e129.jpg,person,0.49,559.4,443.6,621.4,547.0
7f0050e129.jpg,person,0.43,831.7,515.8,898.9,598.9
7f0050e129.jpg,person,0.38,589.3,444.8,681.3,588.8
51ec9f9d28.jpg,snowboard,0.37,75.2,51.1,220.0,427.2
9faf142319.jpg,person,0.57,450.0,355.2,917.8,920.9
9faf142319.jpg,person,0.28,457.3,358.9,725.8,900.0
5cc0d7c4aa.jpg,person,0.91,421.8,115.4,628.4,635.2
5cc0d7c4aa.jpg,person,0.88,77.7,105.0,294.2,619.3
78508a4ee9.jpg,cup,0.65,909.9,995.5,1075.0,1204.1
78508a4ee9.jpg,person,0.54,621.8,857.2,1073.2,1302.1
78508a4ee9.jpg,person,0.48,29.5,857.1,550.9,1221.2
78508a4ee9.jpg,person,0.47,19.4,857.4,1080.0,1302.0
78508a4ee9.jpg,wine glass,0.31,539.4,883.6,756.7,1301.9
d9e0d1486f.jpg,person,0.84,28.7,413.1,139.1,573.0
d9e0d1486f.jpg,person,0.77,493.4,393.0,654.3,573.7
d9e0d1486f.jpg,car,0.59,0.0,245.4,354.0,289.7
d9e0d1486f.jpg,person,0.45,114.1,322.9,382.4,571.5
d9e0d1486f.jpg,person,0.42,112.3,302.9,581.5,570.6
d9e0d1486f.jpg,car,0.32,113.7,146.2,218.5,204.8
d9e0d1486f.jpg,person,0.3,114.2,324.7,278.7,572.7
d9e0d1486f.jpg,car,0.27,160.6,202.2,217.8,241.4
4218395ecc.jpg,person,0.92,272.1,27.5,1316.7,1078.4
4218395ecc.jpg,person,0.87,1361.5,665.0,1601.7,1079.1
2bf483fc6b.jpg,person,0.87,385.5,682.1,637.9,998.1
2bf483fc6b.jpg,person,0.82,868.3,637.4,1072.2,1050.1
2bf483fc6b.jpg,person,0.74,597.2,600.9,1008.9,1052.8
2bf483fc6b.jpg,person,0.72,883.2,461.6,1044.8,671.8
2bf483fc6b.jpg,person,0.65,30.4,388.9,488.1,1054.0
2bf483fc6b.jpg,person,0.59,358.1,600.3,1014.8,1051.3
2bf483fc6b.jpg,person,0.57,50.6,586.1,489.8,1053.6
9867512884.jpg,brak,0.0,0.0,0.0,0.0,0.0
4329eb0875.jpg,person,0.94,328.8,492.6,925.1,921.7
95c9eabdc9.jpg,brak,0.0,0.0,0.0,0.0,0.0
3d7a4065e1.jpg,person,0.89,0.9,664.5,360.1,1046.6
3d7a4065e1.jpg,person,0.88,209.9,704.1,604.8,1046.4
3d7a4065e1.jpg,remote,0.73,432.8,291.7,720.0,644.4
3d7a4065e1.jpg,person,0.47,363.5,652.4,608.4,1040.6
3d7a4065e1.jpg,person,0.45,364.7,652.9,593.4,897.9
3d7a4065e1.jpg,hot dog,0.35,212.2,934.9,333.8,997.8
3d7a4065e1.jpg,scissors,0.35,123.4,33.8,686.9,473.9
3d7a4065e1.jpg,donut,0.27,212.9,936.2,335.5,997.3
bf24f075fa.jpg,brak,0.0,0.0,0.0,0.0,0.0
6709fc22ad.jpg,person,0.94,748.2,35.4,1076.8,541.9
6709fc22ad.jpg,person,0.91,76.5,101.8,457.3,533.5
6709fc22ad.jpg,person,0.88,359.4,545.1,934.0,1070.5
6709fc22ad.jpg,bottle,0.84,409.8,811.6,506.8,1026.7
6709fc22ad.jpg,bottle,0.81,491.8,793.7,602.6,1060.0
6709fc22ad.jpg,chair,0.5,25.4,298.1,100.1,524.2
6709fc22ad.jpg,dining table,0.49,107.3,293.3,845.8,541.6
6709fc22ad.jpg,bowl,0.36,498.7,367.9,655.1,438.2
6709fc22ad.jpg,pizza,0.35,177.0,465.2,361.2,545.5
6709fc22ad.jpg,bowl,0.32,530.0,376.5,653.3,438.3
6709fc22ad.jpg,bowl,0.27,375.2,396.9,551.8,467.8
6709fc22ad.jpg,bottle,0.27,696.4,786.2,888.9,1063.8
051b18cc77.jpg,person,0.92,80.6,214.6,793.5,862.2
d3837de374.jpg,person,0.9,627.3,505.3,849.1,1002.1
d3837de374.jpg,clock,0.28,47.9,39.9,145.3,137.7
f656322fd9.jpg,person,0.94,348.7,152.1,599.8,496.1
f656322fd9.jpg,person,0.91,136.0,158.6,326.3,495.7
f656322fd9.jpg,chair,0.33,69.7,288.0,200.7,460.9
81cf00de17.jpg,person,0.67,35.1,28.9,703.1,988.0
6ad251de67.jpg,person,0.89,28.5,34.9,1029.1,1264.0
c56c666882.jpg,person,0.92,286.1,98.8,694.1,658.1
c56c666882.jpg,person,0.89,809.8,240.8,1079.5,694.8
c56c666882.jpg,dining table,0.44,4.1,637.7,1044.7,807.1
c56c666882.jpg,chair,0.28,0.0,479.1,224.0,646.0
c56c666882.jpg,dining table,0.28,221.3,500.7,506.1,654.3
4737d028cc.jpg,person,0.89,11.8,0.6,563.3,408.1
4737d028cc.jpg,person,0.85,26.2,851.4,570.7,1183.4
4737d028cc.jpg,person,0.36,17.9,419.5,568.2,839.2
6691031948.jpg,person,0.9,162.7,25.7,643.9,676.3
6691031948.jpg,tie,0.88,301.4,224.4,378.7,278.5
6691031948.jpg,person,0.8,162.7,811.1,895.1,1265.4
6691031948.jpg,person,0.79,598.9,214.7,949.6,675.1
6691031948.jpg,person,0.73,157.3,771.9,665.4,1264.0
6691031948.jpg,tie,0.35,648.3,396.6,719.2,668.9
6691031948.jpg,tie,0.25,613.8,387.3,719.4,674.6
300fdd9c80.jpg,person,0.89,742.7,617.9,1079.8,919.2
300fdd9c80.jpg,person,0.86,369.1,617.4,719.2,920.8
300fdd9c80.jpg,person,0.75,1.1,618.3,331.0,920.5
300fdd9c80.jpg,person,0.7,384.7,8.5,679.6,348.5
300fdd9c80.jpg,person,0.69,0.3,8.1,311.9,353.6
300fdd9c80.jpg,person,0.58,758.3,6.2,1049.7,349.3
b57072d57c.jpg,bus,0.56,8.6,229.7,1068.7,1246.2
b57072d57c.jpg,person,0.46,92.9,0.0,428.9,320.2
fe4a5c7534.jpg,person,0.52,0.1,31.2,372.1,449.5
fe4a5c7534.jpg,kite,0.46,560.4,86.0,1047.6,452.3
eed0d8e95b.jpg,person,0.42,36.7,172.5,1266.9,1032.0
7284aff1f3.jpg,person,0.86,431.0,12.8,960.0,522.4
7284aff1f3.jpg,person,0.78,1.2,19.5,463.9,476.6
7284aff1f3.jpg,tie,0.61,673.5,265.5,711.1,339.8
7284aff1f3.jpg,person,0.45,897.7,149.1,960.0,260.9
7284aff1f3.jpg,cell phone,0.38,657.1,11.9,799.1,124.4
7284aff1f3.jpg,cell phone,0.27,654.5,12.8,754.5,123.8
2c4f8c4c9a.jpg,person,0.93,47.9,64.9,271.8,285.5
2c4f8c4c9a.jpg,person,0.89,335.2,0.4,457.0,286.2
34c4ce78cd.jpg,clock,0.44,572.5,203.1,690.7,316.7
014e0f70fe.jpg,person,0.76,266.9,16.5,747.8,700.4
014e0f70fe.jpg,person,0.46,7.3,69.6,326.4,692.7
014e0f70fe.jpg,person,0.45,7.4,23.9,747.2,696.2
3c44055399.jpg,person,0.88,319.9,233.8,422.3,509.8
3c44055399.jpg,person,0.58,464.1,359.4,596.0,475.2
3c44055399.jpg,chair,0.35,730.1,400.4,832.6,558.0
f686361643.jpg,backpack,0.26,83.1,505.2,175.4,573.3
01efc9cecc.jpg,clock,0.59,9.5,51.8,279.8,352.5
01efc9cecc.jpg,kite,0.31,72.9,651.8,511.8,1016.5
b8fb1b7e9d.jpg,person,0.82,336.6,497.6,1070.0,1017.5
b8fb1b7e9d.jpg,bird,0.63,614.2,627.3,1070.8,1019.0
b8fb1b7e9d.jpg,refrigerator,0.29,8.3,562.0,350.7,1025.1
7f165b23f0.jpg,person,0.92,1.6,492.2,233.9,926.4
7f165b23f0.jpg,person,0.92,734.8,463.4,919.2,964.3
7f165b23f0.jpg,person,0.84,941.0,484.1,1031.7,916.4
7f165b23f0.jpg,person,0.83,481.2,481.4,663.3,989.9
7f165b23f0.jpg,person,0.81,216.0,450.8,395.3,976.1
7f165b23f0.jpg,person,0.74,401.8,472.7,517.5,889.3
7f165b23f0.jpg,person,0.72,605.4,489.6,736.1,914.5
7f165b23f0.jpg,tie,0.64,443.3,545.5,461.6,615.8
7f165b23f0.jpg,tie,0.56,538.9,567.2,556.6,645.5
7f165b23f0.jpg,person,0.41,348.6,486.1,489.8,906.7
7f165b23f0.jpg,car,0.38,591.6,453.5,621.6,479.4
7f165b23f0.jpg,car,0.38,670.8,453.5,778.6,550.6
7f165b23f0.jpg,tie,0.38,986.9,556.0,1006.3,653.6
7f165b23f0.jpg,tie,0.36,810.5,558.0,828.7,678.7
7f165b23f0.jpg,car,0.35,564.3,444.9,597.7,469.8
7f165b23f0.jpg,car,0.31,489.2,447.4,515.9,465.5
7f165b23f0.jpg,tie,0.28,263.9,533.6,291.4,656.7
7f165b23f0.jpg,car,0.28,612.8,460.1,667.7,513.2
38f26791f0.jpg,brak,0.0,0.0,0.0,0.0,0.0
4b2fe15428.jpg,cat,0.57,398.8,447.5,1079.0,1053.5
4b2fe15428.jpg,chair,0.4,861.1,452.3,1079.4,837.2
4b2fe15428.jpg,book,0.3,1.9,822.9,239.4,868.4
9b5963f5df.jpg,person,0.57,5.2,140.4,650.4,647.0
597a4e7812.jpg,person,0.45,1.2,555.3,483.9,945.0
597a4e7812.jpg,microwave,0.41,12.6,146.9,1058.0,939.2
597a4e7812.jpg,microwave,0.26,126.2,335.2,980.1,916.4
4b90379e91.jpg,person,0.95,0.4,627.7,312.0,1059.4
4b90379e91.jpg,person,0.93,764.6,562.7,1043.8,1054.6
4b90379e91.jpg,person,0.93,375.7,575.7,807.2,1057.1
4b90379e91.jpg,person,0.87,413.4,1.0,834.8,526.1
4b90379e91.jpg,motorcycle,0.75,313.2,271.0,964.1,525.8
89167e2d95.jpg,person,0.69,61.6,719.3,263.3,1054.3
80ab6dd4d8.jpg,person,0.94,683.5,148.8,959.4,393.8
80ab6dd4d8.jpg,person,0.93,146.3,157.1,398.2,398.7
80ab6dd4d8.jpg,person,0.89,485.1,148.9,700.1,391.4
74738b7894.jpg,person,0.93,345.4,324.7,665.6,666.5
74738b7894.jpg,person,0.92,330.9,0.8,665.8,317.8
74738b7894.jpg,clock,0.36,1.8,325.0,311.3,657.4
28fa118b41.jpg,person,0.83,292.4,338.0,1027.1,851.4
28fa118b41.jpg,tv,0.75,74.0,325.1,671.8,793.1
ae48ae1ff1.jpg,person,0.87,168.0,43.1,374.1,290.8
ae48ae1ff1.jpg,cup,0.86,130.4,228.1,211.2,300.4
ae48ae1ff1.jpg,person,0.81,448.4,386.8,722.2,615.6
ae48ae1ff1.jpg,chair,0.79,438.5,170.1,596.7,300.5
ae48ae1ff1.jpg,tie,0.73,505.9,559.0,561.3,618.4
ae48ae1ff1.jpg,potted plant,0.71,337.7,346.4,510.7,535.5
ae48ae1ff1.jpg,dining table,0.42,435.0,154.8,614.7,209.3
ae48ae1ff1.jpg,cup,0.4,247.4,254.9,280.7,292.8
ae48ae1ff1.jpg,dining table,0.36,435.9,157.2,617.3,258.1
ae48ae1ff1.jpg,person,0.35,586.9,14.1,747.4,296.2
ae48ae1ff1.jpg,clock,0.31,231.9,670.2,490.4,921.1
ae48ae1ff1.jpg,person,0.28,481.0,619.9,749.2,923.6
c17fae6afc.jpg,person,0.41,98.4,412.8,330.3,822.3
c17fae6afc.jpg,book,0.33,11.3,1.4,1076.1,908.5
c17fae6afc.jpg,person,0.3,679.5,532.3,830.8,850.8
c17fae6afc.jpg,person,0.27,95.8,411.2,427.7,822.8
7c891b4b2f.jpg,person,0.94,660.5,453.5,1058.2,840.0
7c891b4b2f.jpg,person,0.93,659.7,3.8,1061.3,391.7
7c891b4b2f.jpg,person,0.56,658.0,455.9,787.1,757.4
7c891b4b2f.jpg,person,0.47,2.7,457.7,303.7,780.0
13a0917bf7.jpg,person,0.88,110.5,213.5,786.6,895.0
13a0917bf7.jpg,cell phone,0.76,261.5,244.5,312.5,324.6
5e3bec6d21.jpg,person,0.56,29.9,392.1,386.0,1324.4
5e3bec6d21.jpg,person,0.54,717.7,495.0,1032.7,1325.8
5e3bec6d21.jpg,person,0.54,344.2,396.8,728.9,1326.8
5e3bec6d21.jpg,person,0.53,258.2,30.1,854.8,1327.0
e170a3dd18.jpg,person,0.78,299.1,34.3,1080.0,1045.8
e170a3dd18.jpg,person,0.58,0.7,160.4,885.2,1050.1
a170fd66b2.jpg,person,0.96,556.1,163.9,1077.5,698.1
a170fd66b2.jpg,person,0.92,78.7,223.2,443.3,702.9
a170fd66b2.jpg,person,0.28,0.2,163.3,241.5,367.8
50a06fee2f.jpg,person,0.89,194.6,170.2,479.0,600.8
50a06fee2f.jpg,person,0.78,355.8,19.0,1073.7,596.6
50a06fee2f.jpg,car,0.58,938.7,357.9,1079.8,584.5
27c0273601.jpg,brak,0.0,0.0,0.0,0.0,0.0
7daadaa865.jpg,person,0.92,63.7,99.8,375.7,408.6
7daadaa865.jpg,person,0.81,466.0,6.1,648.3,406.7
c88282ba95.jpg,person,0.79,367.0,390.8,715.5,753.2
3d2030ad88.jpg,person,0.91,393.5,489.7,573.4,695.9
3d2030ad88.jpg,person,0.9,372.1,79.0,532.2,234.1
3d2030ad88.jpg,person,0.88,107.9,538.8,241.8,722.5
3d2030ad88.jpg,person,0.84,339.2,497.7,454.2,685.2
3d2030ad88.jpg,dog,0.33,102.9,246.2,421.8,479.4
3d2030ad88.jpg,bear,0.26,47.3,145.9,193.3,236.5
162b36d4d2.jpg,person,0.93,637.6,268.8,960.0,575.0
162b36d4d2.jpg,person,0.85,37.8,267.2,275.1,576.9
162b36d4d2.jpg,person,0.4,0.1,407.5,46.7,579.4
162b36d4d2.jpg,tie,0.25,147.3,411.6,219.1,496.9
619c33d85d.jpg,brak,0.0,0.0,0.0,0.0,0.0
746d39aa34.jpg,person,0.6,230.5,23.0,590.0,480.3
746d39aa34.jpg,person,0.45,199.0,26.1,590.3,959.9
746d39aa34.jpg,person,0.29,12.5,24.3,668.5,959.2
ae0da799f6.jpg,person,0.77,481.5,298.8,771.5,779.9
bff3d20e6f.jpg,person,0.84,14.5,1.5,494.0,640.0
36260fed39.jpg,person,0.93,479.0,490.4,759.6,759.4
36260fed39.jpg,person,0.92,14.7,419.0,380.7,759.5
8e6a11073f.jpg,person,0.87,419.3,1145.7,844.5,1612.9
8e6a11073f.jpg,person,0.86,28.0,1619.4,732.2,2159.0
8e6a11073f.jpg,person,0.77,514.0,543.4,956.2,1076.6
8e6a11073f.jpg,person,0.69,397.4,23.7,953.7,528.1
8e6a11073f.jpg,person,0.67,151.8,570.6,474.0,1072.0
8e6a11073f.jpg,tie,0.39,331.4,753.7,371.6,914.6
8e6a11073f.jpg,person,0.29,1.2,1317.5,260.4,2155.2
a7f3ed42a9.jpg,person,0.92,142.0,42.4,547.1,582.2
097063d16d.jpg,car,0.66,162.8,1142.8,646.2,1317.1
5f851335cc.jpg,person,0.93,46.2,220.7,410.2,691.3
5f851335cc.jpg,person,0.92,662.9,217.0,997.1,689.6
5f851335cc.jpg,car,0.72,596.4,419.5,689.5,463.2
5f851335cc.jpg,person,0.5,131.9,787.3,363.3,1060.9
5f851335cc.jpg,person,0.34,692.6,768.8,996.3,1060.1
5f851335cc.jpg,person,0.3,323.6,821.0,418.5,931.5
906cd91365.jpg,brak,0.0,0.0,0.0,0.0,0.0
97d0184d94.jpg,person,0.81,32.9,173.5,415.3,914.6
97d0184d94.jpg,toothbrush,0.72,262.2,42.7,615.3,819.0
97d0184d94.jpg,person,0.55,481.3,389.6,787.4,918.8
97d0184d94.jpg,toothbrush,0.47,440.9,9.9,612.4,335.0
97d0184d94.jpg,toothbrush,0.44,250.2,64.9,535.9,892.0
97d0184d94.jpg,toothbrush,0.38,384.4,10.5,613.4,531.6
97d0184d94.jpg,person,0.26,513.4,125.1,615.2,277.9
c54c8f5c4d.jpg,person,0.93,77.8,287.6,383.2,782.9
c54c8f5c4d.jpg,person,0.89,750.1,219.9,1035.1,784.5
c54c8f5c4d.jpg,person,0.87,389.1,251.8,755.3,784.0
e91d5005f1.jpg,person,0.91,68.5,350.7,990.5,989.7
e91d5005f1.jpg,cup,0.29,79.1,453.8,233.3,597.8
e91d5005f1.jpg,cell phone,0.29,477.8,698.7,551.4,995.4
4b7ba089f3.jpg,vase,0.39,572.1,173.0,869.0,795.7
4b7ba089f3.jpg,potted plant,0.38,572.3,173.4,869.7,799.0
4b7ba089f3.jpg,vase,0.26,196.2,155.2,478.9,804.7
da27c16917.jpg,stop sign,0.8,10.9,15.9,1068.1,1167.1
f8444077fa.jpg,person,0.95,0.7,257.3,530.9,963.3
f8444077fa.jpg,person,0.94,547.1,256.4,1079.3,962.1
f8444077fa.jpg,tie,0.74,254.2,740.0,360.7,969.9
f8444077fa.jpg,tie,0.43,713.7,741.8,815.2,969.1
283314e664.jpg,cup,0.9,108.8,539.8,292.9,900.5
283314e664.jpg,cup,0.83,95.7,27.3,284.9,462.5
8f6f49cfd2.jpg,person,0.84,654.1,4.8,1079.2,844.4
8f6f49cfd2.jpg,person,0.73,367.1,307.7,760.9,1004.9
8f6f49cfd2.jpg,person,0.73,4.0,102.3,438.8,981.6
8f6f49cfd2.jpg,potted plant,0.59,0.3,6.1,183.3,320.5
8f6f49cfd2.jpg,wine glass,0.4,17.4,123.5,119.6,331.6
968d7bb79d.jpg,person,0.85,5.3,29.5,1080.0,1044.2
0f325acab1.jpg,person,0.94,87.8,190.8,374.5,524.9
0f325acab1.jpg,person,0.88,485.1,173.6,652.0,527.3
0f325acab1.jpg,tie,0.85,163.8,347.6,210.3,491.0
0f325acab1.jpg,person,0.61,688.7,168.4,865.0,524.7
0f325acab1.jpg,person,0.42,690.7,168.3,867.0,410.4
0f325acab1.jpg,tie,0.32,548.5,262.0,570.8,334.5
0f325acab1.jpg,tie,0.32,749.6,267.8,774.4,349.9
8371876728.jpg,person,0.48,182.2,120.6,360.1,338.6
8371876728.jpg,person,0.4,967.8,155.7,1078.9,679.7
8371876728.jpg,horse,0.38,84.3,986.1,317.3,1315.2
09413ad3e6.jpg,person,0.93,505.5,350.9,989.3,1021.5
09413ad3e6.jpg,person,0.81,148.6,399.5,523.3,1040.0
8e763c5596.jpg,person,0.9,354.1,600.4,907.7,1235.4
8e763c5596.jpg,tie,0.79,760.5,295.2,838.3,524.9
8e763c5596.jpg,person,0.55,352.7,14.7,1074.9,585.0
8e763c5596.jpg,person,0.5,617.4,13.3,1075.3,587.6
8e763c5596.jpg,chair,0.26,932.2,1117.6,1072.1,1236.3
3c06985343.jpg,person,0.88,0.0,500.4,806.4,1078.3
6ba192514b.jpg,person,0.76,109.7,1.3,847.1,505.0
6ba192514b.jpg,person,0.26,6.0,0.1,312.1,230.7
8e696a3c0f.jpg,brak,0.0,0.0,0.0,0.0,0.0
712eeeda99.jpg,person,0.95,539.2,574.6,1080.0,1079.1
712eeeda99.jpg,person,0.95,0.0,567.4,538.2,1079.3
712eeeda99.jpg,person,0.94,43.1,8.8,535.1,532.0
712eeeda99.jpg,person,0.91,566.2,0.0,1077.6,533.6
c5427c8356.jpg,person,0.94,543.9,9.0,1069.0,522.2
c5427c8356.jpg,person,0.91,9.5,18.7,541.0,523.4
c5427c8356.jpg,person,0.88,535.0,538.5,1069.6,1040.6
c5427c8356.jpg,person,0.85,4.8,539.0,543.2,1043.3
cea603e92e.jpg,person,0.82,282.5,406.3,546.7,616.8
f2c6acddbe.jpg,person,0.77,264.8,294.1,645.2,590.0
f2c6acddbe.jpg,person,0.6,402.7,113.8,502.6,301.9
f2c6acddbe.jpg,person,0.56,88.3,0.2,408.6,282.6
fc3f21cfcc.jpg,person,0.89,53.1,0.3,1036.2,1112.9
fc3f21cfcc.jpg,donut,0.59,677.1,567.7,811.0,682.3
66605db1f0.jpg,person,0.89,6.6,183.2,520.6,517.3
b59bc4d03c.jpg,person,0.92,344.0,71.6,674.8,898.4
b59bc4d03c.jpg,person,0.84,187.2,254.1,385.3,468.1
b59bc4d03c.jpg,tv,0.69,362.4,15.3,481.1,100.9
b59bc4d03c.jpg,bottle,0.48,297.0,493.7,341.7,621.3
b59bc4d03c.jpg,bottle,0.27,412.6,397.1,442.1,477.8
522a822645.jpg,person,0.94,368.5,205.9,524.8,376.3
522a822645.jpg,person,0.88,369.6,382.5,525.1,538.6
522a822645.jpg,person,0.85,0.0,378.9,174.3,538.5
522a822645.jpg,person,0.85,187.3,382.1,365.3,538.8
522a822645.jpg,person,0.79,187.8,206.2,366.2,376.5
522a822645.jpg,person,0.7,1.6,208.0,153.8,377.2
fe1dda7fa3.jpg,person,0.92,422.8,72.6,719.5,573.4
fe1dda7fa3.jpg,person,0.87,0.4,107.3,253.5,567.4
590298605a.jpg,person,0.88,20.0,24.3,529.3,713.6
590298605a.jpg,person,0.84,673.8,178.6,1080.0,720.0
590298605a.jpg,person,0.4,285.4,767.9,833.4,1293.0
af37c9dfd0.jpg,person,0.9,381.3,483.7,631.4,719.0
af37c9dfd0.jpg,person,0.81,370.4,0.0,630.9,238.0
af37c9dfd0.jpg,person,0.53,90.5,235.7,319.6,478.7
af37c9dfd0.jpg,person,0.3,90.6,14.0,286.3,228.9
af37c9dfd0.jpg,person,0.26,91.8,518.3,283.6,708.1
d4a28e344c.jpg,donut,0.47,466.8,576.4,661.2,727.1
b6c2ee32c3.jpg,person,0.87,322.7,738.4,688.3,1157.2
b6c2ee32c3.jpg,sports ball,0.71,392.5,1423.0,688.5,1744.0
8b269ec19a.jpg,person,0.92,245.9,168.6,556.7,777.4
2681084c76.jpg,person,0.86,383.9,378.0,786.7,1055.9
2681084c76.jpg,person,0.66,0.5,298.9,457.5,1059.2
2681084c76.jpg,person,0.53,740.0,438.8,1018.8,1057.8
2681084c76.jpg,teddy bear,0.35,750.9,450.9,1009.6,1059.6
2681084c76.jpg,teddy bear,0.32,0.0,243.1,456.6,1046.1
2681084c76.jpg,chair,0.3,370.1,794.4,556.7,1063.4
cf78acb50c.jpg,umbrella,0.59,346.2,97.9,955.8,478.4
d059f9966a.jpg,brak,0.0,0.0,0.0,0.0,0.0
9a5dd34274.jpg,person,0.88,10.5,341.2,622.1,959.3
1dc86297b6.jpg,person,0.82,333.8,576.6,525.8,993.5
1dc86297b6.jpg,person,0.41,212.6,794.1,233.0,849.2
adcb874b57.jpg,person,0.87,639.5,474.2,1075.5,1046.1
adcb874b57.jpg,person,0.81,0.6,472.7,666.7,1045.2
24844b0b4d.jpg,person,0.93,44.2,618.4,746.9,1209.8
24844b0b4d.jpg,person,0.91,37.8,14.3,783.4,609.8
24844b0b4d.jpg,tie,0.77,380.0,351.1,467.5,602.2
24844b0b4d.jpg,tie,0.61,361.5,964.0,443.5,1210.8
2b2479d500.jpg,person,0.67,337.1,161.5,571.6,604.1
2b2479d500.jpg,person,0.6,99.3,144.9,479.9,572.4
2b2479d500.jpg,person,0.42,99.1,145.0,350.1,576.6
08f9c74106.jpg,person,0.45,17.4,135.7,676.5,407.2
08f9c74106.jpg,person,0.25,1.4,137.4,699.5,673.0
094d2dc146.jpg,bowl,0.91,0.0,710.3,303.2,954.3
094d2dc146.jpg,laptop,0.9,252.2,275.3,815.9,814.7
094d2dc146.jpg,fork,0.89,832.5,876.4,975.1,1312.3
094d2dc146.jpg,bottle,0.88,850.1,225.2,1073.0,838.0
094d2dc146.jpg,wine glass,0.86,743.1,448.0,957.0,895.9
094d2dc146.jpg,cup,0.53,59.8,572.6,212.7,723.4
094d2dc146.jpg,sandwich,0.36,149.9,896.7,366.4,1172.1
094d2dc146.jpg,dining table,0.36,0.0,390.9,1072.2,1350.9
094d2dc146.jpg,bottle,0.31,791.8,320.1,856.7,467.8
094d2dc146.jpg,cup,0.29,48.9,397.5,227.6,723.7
094d2dc146.jpg,bottle,0.25,49.1,396.7,232.9,721.5
96182c151c.jpg,person,0.9,330.7,437.5,797.3,1178.8
96182c151c.jpg,car,0.42,276.4,409.3,844.2,591.5
2dc062998b.jpg,person,0.92,250.5,0.2,498.6,242.1
2dc062998b.jpg,person,0.91,6.5,0.0,249.1,246.8
2dc062998b.jpg,person,0.88,251.8,476.5,499.4,599.7
2dc062998b.jpg,tie,0.28,263.0,220.2,472.5,245.9
181f7177be.jpg,dog,0.8,462.9,72.1,636.0,299.1
181f7177be.jpg,dog,0.52,107.5,70.3,270.3,298.9
181f7177be.jpg,sheep,0.45,79.9,459.6,467.9,935.2
181f7177be.jpg,chair,0.32,680.7,680.1,815.9,916.5
38ed512981.jpg,blad,0.0,0.0,0.0,0.0,0.0
4802bbb54e.jpg,person,0.88,285.5,401.6,498.0,699.8
4802bbb54e.jpg,person,0.87,71.5,338.8,320.0,626.8
4802bbb54e.jpg,person,0.32,208.8,0.2,528.0,259.3
4802bbb54e.jpg,skateboard,0.26,246.0,597.5,431.9,693.5
4dfc9e27fa.jpg,person,0.52,313.3,494.9,718.0,1001.6
4dfc9e27fa.jpg,refrigerator,0.36,10.9,1.4,1066.5,479.9
4dfc9e27fa.jpg,person,0.26,196.0,492.8,922.4,1054.8
bc670557d1.jpg,person,0.94,557.4,231.6,879.0,753.9
bc670557d1.jpg,person,0.89,7.1,225.0,473.8,757.1
0429cd183a.jpg,person,0.8,533.6,173.8,701.9,561.4
0429cd183a.jpg,person,0.7,342.8,165.1,524.3,559.8
443a9e0eb9.jpg,person,0.92,540.1,184.2,1023.4,1022.5
443a9e0eb9.jpg,person,0.81,1.0,60.3,608.1,1023.2
a87035f239.jpg,person,0.9,31.8,48.0,286.5,361.7
a87035f239.jpg,person,0.88,30.1,716.7,284.6,1021.0
a87035f239.jpg,person,0.85,784.1,384.3,1032.1,704.2
cee1a3a15e.jpg,train,0.41,177.4,810.0,1047.9,1153.2
cee1a3a15e.jpg,car,0.29,558.7,1096.7,717.0,1208.0
802990fa9c.jpg,person,0.94,219.2,689.5,853.8,1201.9
802990fa9c.jpg,person,0.93,840.4,70.8,1077.2,587.4
802990fa9c.jpg,person,0.93,359.9,23.4,666.3,587.1
802990fa9c.jpg,person,0.88,0.0,597.4,220.6,1201.4
802990fa9c.jpg,tie,0.76,426.0,193.3,509.4,501.1
802990fa9c.jpg,tie,0.75,537.2,995.2,621.8,1202.8
802990fa9c.jpg,tie,0.51,0.3,854.9,120.0,1203.0
802990fa9c.jpg,tie,0.46,537.8,996.2,599.2,1102.8
802990fa9c.jpg,tv,0.27,0.0,82.2,371.8,599.6
ff76e15758.jpg,bird,0.36,104.0,509.3,169.7,550.0
ff76e15758.jpg,zebra,0.33,136.3,4.2,718.9,431.9
ff76e15758.jpg,person,0.3,134.6,17.9,718.0,422.6
203b7fd63e.jpg,person,0.88,101.9,0.2,596.5,519.2
203b7fd63e.jpg,person,0.67,27.2,531.2,1077.7,1065.7
203b7fd63e.jpg,person,0.44,692.1,58.5,1078.8,519.7
33b0a80377.jpg,person,0.82,0.1,509.5,471.1,1067.7
33b0a80377.jpg,person,0.77,218.1,624.3,331.7,765.3
33b0a80377.jpg,person,0.71,436.1,453.5,694.7,1071.6
33b0a80377.jpg,person,0.67,425.5,583.0,1078.8,1073.5
33b0a80377.jpg,person,0.57,786.8,550.1,1002.8,797.2
33b0a80377.jpg,person,0.32,435.2,454.5,687.5,832.3
